"DATE"	"PERMNO"	"CUSIP"	"COMPANY.NAME"	"TICKER"	"EXCHANGE"	"ZLIST"	"SHARE.CLASS"	"SIC"	"GICS"	"PRICE"	"RETURN"	"VOLUME"	"SHARES.OUT"	"MARKET.EQUITY"	"CASH.SHTINVEST"	"CURRENT.ASSETS"	"CURRENT.LIABILITIES"	"TOTAL.ASSETS"	"LTDEBT"	"PREFSTK.LIQUIDATE"	"NET.SALES"	"OPERINC.BEFOREDEP"	"DEPRECIATION.AMORTIZATION"	"INTEREST.EXPENSE"	"INCOME.BEFORE.EI"	"PREF.DIVIDENDS"	"DEFER.TAXES.INVEST.CREDIT"	"DEFER.TAXES.INCOME.AMT"	"EPS.INCLUDE.EI"	"PREFSTK.REDEMPTION"	"EPS.EXCLUDE.EI"	"COMMON.EQUITY"	"DEFER.TAXES"	"PREFSTK.CARRY"	"NET.INCOME"	"OPERINC.AFTERDEP"	"TOTAL.LIABILITIES"	"STOCKHOLDERS.EQUITY"	"CURRENT"	"QUICK"	"DtoA"	"DtoE"	"ROA"	"ROE"	"PE"	"Sector"	"Industry"
20031231	83583	"94973H10"	"WELLPOINT HEALTH NETWORKS INC"	"WLP"	1	1	11	6324	35102030	96.989997864	0.0374371596	166575	151941	14736.757265	8671.302	10641.107	7080.694	14788.678	1238.267	0	20359.691	1732.561	128.1	58.432	935.229	0	370.737	-64.073	6.34	0	6.34	5429.949	370.737	0	935.229	1604.461	9358.729	5429.949	1.50283390300442	2.72747403008801	0.632830669516234	1.72353902403135	0.063239526886717	0.172235319337253	15.298106918612	"Health Care"	"Health Care Equipment & Services"
20031231	75646	"1849010"	"ALLERGAN INC"	"AGN"	1	1	11	2834	35202010	76.809997559	0.0278334543	144579	134255	10312.126222	507.6	928.2	383.4	1754.9	573.3	0	1771.4	497.1	59.6	16.7	-52.5	0	0	-61.6	-0.4	0	-0.4	718.6	0	0	-52.5	437.5	1036.3	718.6	2.42097026604069	3.74491392801252	0.590517978232378	1.44210965766769	-0.0299162345432788	-0.0730587252991929	-192.0249938975	"Health Care"	"Pharmaceuticals & Biotechnology"
20031231	88845	"00817Y10"	"AETNA INC NEW"	"AET"	1	1	11	6321	35102030	67.580001831	0.0497049503	195362	152569	10310.613299	18165	19556.8	7367.5	40950.2	1613.7	0	17976.4	1859.5	199.6	102.9	933.8	0	0	110.8	6.12	0	6.12	7924	0	0	933.8	1659.9	33026.2	7924	2.65446895147608	5.12002714625042	0.806496671566928	4.16786976274609	0.0228033074319539	0.117844522968198	11.0424839593137	"Health Care"	"Health Care Equipment & Services"
20031231	76614	"75886F10"	"REGENERON PHARMACEUTICALS INC"	"REGN"	3	25	11	2830	35201010	14.710000038	0.1420807391	72722	53166	782.07186203	293.774	320.207	72.923	479.555	200	0	57.497	-87.051	12.937	11.932	-107.458	0	0	0	-2.13	0	-2.13	137.643	0	0	-107.458	-99.988	341.912	137.643	4.39102889349039	8.41957955651852	0.712977656368925	2.4840493159841	-0.224078572843574	-0.780700798442347	-6.90610330422535	"Health Care"	"Pharmaceuticals & Biotechnology"
20031231	83111	"1535110"	"ALEXION PHARMACEUTICALS INC"	"ALXN"	3	25	11	2830	35201010	17.010000229	-0.093283579	41196	21860	371.838605	215.41	219.76	15.107	266.077	123.92	0	0.877	-77.06	3.726	7.694	-84.467	0	0	0	-4.64	0	-4.64	120.286	0	0	-84.467	-80.786	145.791	120.286	14.546898788641	28.8058515919772	0.547927855470409	1.21203631345294	-0.317453218429252	-0.702218046988012	-3.66594832521552	"Health Care"	"Pharmaceuticals & Biotechnology"
20031231	73139	"86366710"	"STRYKER CORP"	"SYK"	1	1	11	3842	35101010	85.010002136	0.0512345955	91791	199486	16958.305286	65.9	1397.6	850.5	3159.1	18.8	0	3625.3	813.9	136.1	22.6	453.5	0	54.8	-32.9	2.28	0	2.28	2154.8	54.8	0	453.5	677.8	1004.3	2154.8	1.64326866549089	1.72075249853028	0.31790699882878	0.466075737887507	0.143553543730809	0.210460367551513	37.2850886561404	"Health Care"	"Health Care Equipment & Services"
20031231	39642	"7588710"	"BECTON DICKINSON & CO"	"BDX"	1	1	11	3841	35101010	41.13999939	0.0314764082	273001	253078	10411.628766	519.886	2338.569	1043.374	5572.253	1184.031	34.448	4527.94	1006.749	257.623	53.834	547.056	2.344	91.088	-1.029	2.14	34.448	2.14	2866.199	91.088	30.755	547.056	749.126	2675.299	2896.954	2.24135257347797	2.7396264426754	0.480110827702906	0.923486876215501	0.098175011077207	0.188838345379319	19.2242987803738	"Health Care"	"Health Care Equipment & Services"
20031231	48653	"44485910"	"HUMANA INC"	"HUM"	1	1	11	6324	35102030	22.850000381	0.0232870784	217583	161095	3681.0208115	2608.046	3321.331	2264.621	5293.323	642.638	0	12211.111	490.895	113.252	17.367	228.934	0	0	32.251	1.44	0	1.44	1835.949	0	0	228.934	377.643	3457.374	1835.949	1.4666167098159	2.61826460144987	0.653157572284933	1.88315361701224	0.0432495806509446	0.124695184888033	15.8680558201389	"Health Care"	"Health Care Equipment & Services"
20031231	77605	"10113710"	"BOSTON SCIENTIFIC CORP"	"BSX"	1	1	11	2834	35101010	36.759998322	0.0242407061	750049	819156	30112.173185	671	1880	1393	5699	1172	0	3476	945	196	46	472	0	151	-31	0.57	0	0.57	2862	151	0	472	749	2837	2862	1.34960516870065	1.83129935391242	0.497806632742586	0.991264849755416	0.0828215476399368	0.16491963661775	64.4912251263158	"Health Care"	"Health Care Equipment & Services"
20031231	68591	"79084910"	"ST JUDE MEDICAL INC"	"STJ"	1	1	11	3845	35101010	61.349998474	-0.031417772	241521	172528	10584.592537	484.927	1492.337	510.315	2556.094	351.813	0	1932.514	532.628	76.683	3.746	339.391	0	89.719	33.146	1.92	0	1.92	1604.247	89.719	0	339.391	455.945	951.847	1604.247	2.92434476744756	3.8745951030246	0.372383409999789	0.593329456124898	0.132777198334647	0.21155782120833	31.9531242052083	"Health Care"	"Health Care Equipment & Services"
20031231	88352	"4.612e+64"	"INTUITIVE SURGICAL INC"	"ISRG"	3	25	11	3842	35101010	17.090000153	0.1191879287	34043	33052	564.85868504	113.137	151.948	34.194	314.994	0.695	0	91.675	1.571	6.351	0.203	-9.623	0	0	0	-0.41	0	-0.41	278.957	0	0	-9.623	-4.78	36.037	278.957	4.44370357372638	7.75238345908639	0.11440535375277	0.129184784751772	-0.0305497882499349	-0.034496356069215	-41.682927202439	"Health Care"	"Health Care Equipment & Services"
20031231	10909	"15678210"	"CERNER CORP"	"CERN"	3	25	11	7373	35102015	37.849998474	-0.151915804	213509	35427	1340.9118959	121.839	428.979	177.479	859.34	124.57	0	839.587	112.454	34.357	8.236	42.791	0	59.5	24.686	1.21	0	1.21	494.68	59.5	0	42.791	78.097	364.66	494.68	2.41706906169181	3.10356718259625	0.424348918937789	0.737163418775774	0.0497951916587148	0.086502385380448	31.2809904743802	"Health Care"	"Health Care Equipment & Services"
20031231	89070	"98956P10"	"ZIMMER HOLDINGS INC"	"ZMH"	1	1	11	3842	35101010	70.400001526	0.067961216	227435	241824	17024.409969	92	1338.7	645.3	5156	1007.8	0	1901	644.8	103.3	13.2	291.2	0	0	96.7	1.67	0	1.4	3143.3	0	0	346.3	541.5	2012.7	3143.3	2.07453897412056	2.21710832171083	0.390360744763382	0.64031431934591	0.0671644685802948	0.110170839563516	50.2857153757143	"Health Care"	"Health Care Equipment & Services"
20031231	49534	"53219210"	"LIFELINE SYSTEMS INC"	"LIFE"	3	25	11	3663	35102015	19	0.0857142881	5474	13408	254.752	21.356	46.872	13.376	101.467	0	0	116.159	27.815	11.645	0.043	10.259	0	7.635	0.179	0.78	0	0.78	79.226	7.635	0	10.259	16.17	22.241	79.226	3.50418660287081	5.10077751196172	0.21919441788956	0.280728548708757	0.101106763775415	0.129490318834726	24.3589743589744	"Health Care"	"Health Care Equipment & Services"
20031231	77182	"71429010"	"PERRIGO COMPANY"	"PRGO"	3	25	11	2830	35202010	15.720000267	0.0362557806	81228	70124	1102.3492987	93.827	379.197	166.542	643.97	0	0	825.987	108.176	26.126	0.861	54.048	0	25.484	-8.883	0.77	0	0.77	448.424	25.484	0	54.048	82.05	195.546	448.424	2.27688511006233	2.8402685208536	0.303657002655403	0.43607389434999	0.0839293755920307	0.120528785256811	20.4155847623377	"Health Care"	"Pharmaceuticals & Biotechnology"
20031231	45241	"34583810"	"FOREST LABS INC"	"FRX"	1	1	11	2834	35202010	61.799999237	0.13103953	470486	365631	22595.995521	1441.846	2255.333	564.397	2918.107	0	0	2206.706	833.03	46.561	0	621.988	0	1.892	-75.338	1.72	0	1.72	2351.818	1.892	0	621.988	786.469	566.289	2351.818	3.9960045854248	6.55067089300616	0.194060396003299	0.240787765039642	0.213147770112611	0.26447114530121	35.9302321145349	"Health Care"	"Pharmaceuticals & Biotechnology"
20031231	84373	"74834L10"	"QUEST DIAGNOSTICS INC"	"DGX"	1	1	11	8071	35102015	73.11000061	0.0019185883	120410	103953	7600.0038934	154.958	995.786	723.8	4301.418	1028.707	0	4737.958	949.337	153.903	60.63	436.717	0	0	33.853	4.22	0	4.22	2394.694	0	0	436.717	795.434	1906.707	2394.694	1.37577507598784	1.58986460348162	0.443274055206911	0.796221563172581	0.101528612192537	0.182368603253693	17.3246446943128	"Health Care"	"Health Care Equipment & Services"
20031231	82307	"23918K10"	"DAVITA INC"	"DVA"	1	4	11	8092	35102015	39	0.0214772057	51809	63700	2484.3	61.657	605.058	362.82	1945.53	1117.002	0	2016.418	460.534	74.687	68.351	175.791	0	106.24	21.507	2.79	0	2.79	306.871	106.24	0	175.791	385.847	1638.659	306.871	1.66765338184224	1.83759164323907	0.842268687709776	5.33989526543727	0.0903563553376201	0.572849829407145	13.9784946236559	"Health Care"	"Health Care Equipment & Services"
20031231	12062	"50540R40"	"LABORATORY CORP AMERICA HLDGS"	"LH"	1	4	11	8071	35102015	36.950000763	0.0229790099	96630	143097	5287.4342592	123	657.9	757.6	3414.9	360.7	0	2939.4	664.4	129.2	40.9	321	0	273.4	86.3	2.23	0	2.23	1895.9	273.4	0	321	535.2	1519	1895.9	0.868400211193242	1.03075501583949	0.444815367946353	0.80120259507358	0.0939998242993938	0.169312727464529	16.5695070686099	"Health Care"	"Health Care Equipment & Services"
20031231	82651	"94184810"	"WATERS CORP"	"WAT"	1	1	11	3826	45203010	33.159999847	0.0368980728	132939	121423	4026.3866615	356.781	715.399	378.521	1130.861	125	0	958.205	254.604	21.983	2.367	170.891	0	0	6.787	1.39	0	1.39	590.477	0	0	170.891	232.621	540.384	590.477	1.88998496780892	2.83255090206356	0.477851831480615	0.91516519695094	0.151115831211793	0.289411780645139	23.8561149978417	"Information Technology"	"Technology Hardware & Equipment"
20031231	27043	"92220P10"	"VARIAN MEDICAL SYSTEMS INC"	"VAR"	1	4	11	3845	35101010	69.099998474	0.0013041057	81293	68030	4700.8728962	322.576	805.524	409.416	1053.487	58.5	0	1041.557	218.664	20.314	4.383	130.888	0	5.2	-9.2	1.92	0	1.92	563.676	5.2	0	130.888	198.35	489.811	563.676	1.96749516384313	2.75538816265119	0.46494261438442	0.868958408731257	0.124242634223298	0.232204315954555	35.9895825385417	"Health Care"	"Health Care Equipment & Services"
20031231	87657	"2.8176e+14"	"EDWARDS LIFESCIENCES CORP"	"EW"	1	4	11	3841	35101020	30.079999924	-0.001328052	77194	59261	1782.5708755	61.1	360.2	167.2	1101.4	255.8	0	860.5	184	45.6	13.2	79	0	0	7.3	1.34	0	1.34	635.1	0	0	79	138.4	466.3	635.1	2.15430622009569	2.51973684210526	0.42337025603777	0.734215084238703	0.0717268930452152	0.124389859864588	22.4477611373134	"Health Care"	"Health Care Equipment & Services"
20031231	11600	"24903010"	"DENTSPLY INTERNATIONAL INC NEW"	"XRAY"	3	25	11	3840	35101010	45.169998169	0.0042749145	82323	79300	3581.9808548	163.755	727.452	337.684	2445.587	790.202	0	1570.925	317.38	45.697	26.079	169.853	0	51.241	32.411	2.21	0	2.16	1122.069	51.241	0	174.183	271.683	1323.518	1122.069	2.15423887421376	2.63917449449781	0.541186226456062	1.17953352244826	0.0712233913575759	0.155233769046289	20.9120361893519	"Health Care"	"Health Care Equipment & Services"
20031231	42200	"71404610"	"PERKINELMER INC"	"PKI"	1	1	11	3829	45203010	17.069999695	0.0094618481	116456	126852	2165.3636013	191.499	766.298	452.015	2607.719	544.307	0	1535.222	211.208	80.15	52.586	55.013	0	67	-11.842	0.42	0	0.44	1349.05	67	0	52.959	131.058	1258.669	1349.05	1.69529329778879	2.11894959238078	0.482670487119203	0.933003965753679	0.0203085531838361	0.0392565138430748	38.7954538522727	"Information Technology"	"Technology Hardware & Equipment"
20031231	52337	"88033G10"	"TENET HEALTHCARE CORP"	"THC"	1	1	11	8062	35102020	16.049999237	0.0985625982	615896	464782	7459.7507454	742	4248	2394	12298	4039	0	13212	1036	435	308	-1404	0	4	-563	-3.17	0	-3.01	4361	4	0	-1477	601	7937	4361	1.77443609022556	2.0843776106934	0.645389494226704	1.8199954138959	-0.120100829403155	-0.33868378812199	-5.33222566013289	"Health Care"	"Health Care Equipment & Services"
20031231	19561	"9702310"	"BOEING CO"	"BA"	1	1	11	3721	20101010	42.13999939	0.0976816863	759845	800216	33721.101752	4633	17258	18448	53035	13299	0	50485	3198	1450	873	718	0	0	1563	0.9	0	0.9	8139	0	0	718	1748	44896	8139	0.935494362532524	1.18663269731136	0.84653530687282	5.51615677601671	0.013538229471104	0.0882172257034034	46.8222215444444	"Industrials"	"Capital Goods"
20031231	48725	"90781810"	"UNION PACIFIC CORP"	"UNP"	1	1	11	6711	20304010	69.480003357	0.0957915038	212592	255182	17730.046217	527	2089	2456	33460	7822	0	11551	3200	1067	574	1056	0	9169	494	6.23	0	4.15	12354	9169	0	1585	2133	21106	12354	0.85057003257329	1.06514657980456	0.630783024506874	1.7084345151368	0.0473699940227137	0.128298526792942	16.7421694836145	"Industrials"	"Transportation"
20031231	22592	"88579Y10"	"3M CO"	"MMM"	1	1	11	2672	20105010	85.029998779	0.0757843852	534374	784883	66738.600532	1836	7720	5082	17600	1805	0	18232	4770	964	84	2403	0	426	115	3.07	0	3.07	7885	426	0	2403	3806	9715	7885	1.51908697363243	1.88036206218024	0.551988636363636	1.23208623969562	0.136534090909091	0.304755865567533	27.6970680061889	"Industrials"	"Capital Goods"
20031231	10145	"43851610"	"HONEYWELL INTERNATIONAL INC"	"HON"	1	1	11	3724	20101010	33.430000305	0.1259683222	1001211	862051	28818.365193	2950	11523	6783	29344	4961	0	23103	2855	661	350	1344	0	316	344	1.54	0	1.56	10729	316	0	1324	2194	18615	10729	1.69880583812472	2.13371664455256	0.63437159214831	1.7350172429863	0.0451199563794984	0.123403858700718	21.429487375	"Industrials"	"Capital Goods"
20031231	87447	"91131210"	"UNITED PARCEL SERVICE INC"	"UPS"	1	1	11	4513	20301010	74.550003052	0.024460718	391683	546661	40753.579218	3952	9853	5518	28909	3149	0	33485	5955	1549	121	2898	0	2491	170	2.57	0	2.57	14852	2491	0	2898	4406	14057	14852	1.78561072852483	2.50181225081551	0.48624995676087	0.946471855642338	0.100245598256598	0.195125235658497	29.007783288716	"Industrials"	"Transportation"
20031231	22103	"29101110"	"EMERSON ELECTRIC CO"	"EMR"	1	1	11	3621	20104010	64.75	0.0607797988	230308	421424	27287.204	696	5500	3417	15194	3733	0	13958	2480	534	246	1013	0	503	70	2.6	0	2.42	6460	503	0	1089	1946	8734	6460	1.609599063506	1.8132865086333	0.574832170593655	1.35201238390093	0.0716730288271686	0.168575851393189	26.7561983471074	"Industrials"	"Capital Goods"
20031231	49680	"23585110"	"DANAHER CORP"	"DHR"	1	1	11	3423	20106020	91.75	0.1030649468	186535	153556	14088.763	1230.156	2942.151	1380.003	6890.05	1284.498	0	5293.876	956.146	133.436	59.049	536.834	0	0	163.944	3.5	0	3.5	3646.709	0	0	536.834	822.71	3243.341	3646.709	2.13198884350251	3.02340429694718	0.470728224033207	0.889388486989228	0.0779143837853136	0.147210539694832	26.2142857142857	"Industrials"	"Capital Goods"
20031231	41080	"23102110"	"CUMMINS INC"	"CMI"	1	1	11	3519	20106010	48.939998627	0.0536059812	96195	42300	2070.1619419	195	2130	1391	5126	1380	0	6296	316	223	110	54	0	12	-48	1.28	0	1.37	949	12	0	50	93	4177	949	1.53127246585191	1.67145938173976	0.814865392118611	4.40147523709168	0.00975419430355053	0.0526870389884089	35.7226267350365	"Industrials"	"Capital Goods"
20031231	11762	"27805810"	"EATON CORP"	"ETN"	1	1	11	3625	20106020	107.98000336	0.0484513603	110056	76000	8206.4802551	865	3093	2126	8223	1651	0	8061	1021	394	87	386	0	19	-62	5.21	0	5.21	3117	19	0	386	627	5106	3117	1.45484477892756	1.86171213546566	0.620941262313024	1.6381135707411	0.0469415055332604	0.123837022778312	20.7255284760077	"Industrials"	"Capital Goods"
20031231	21178	"53983010"	"LOCKHEED MARTIN CORP"	"LMT"	1	1	11	3764	20101010	51.400001526	0.1188507378	431228	450875	23174.975688	1250	9401	8893	26175	6072	0	31824	2585	609	487	1053	0	0	467	2.36	0	2.36	6756	0	0	1053	1976	19419	6756	1.05712358034409	1.19768357134825	0.74189111747851	2.87433392539964	0.0402292263610315	0.155861456483126	21.7796616635593	"Industrials"	"Capital Goods"
20031231	60628	"31428X10"	"FEDEX CORP"	"FDX"	1	1	11	4513	20301010	67.5	-0.070701472	406132	298384	20140.92	538	3941	3335	15385	1709	0	22487	2818	1347	140	830	0	882	329	2.79	0	2.79	7288	882	0	830	1471	8097	7288	1.18170914542729	1.34302848575712	0.526291842703932	1.11100439077936	0.0539486512837179	0.113885839736553	24.1935483870968	"Industrials"	"Transportation"
20031231	63830	"74018910"	"PRECISION CASTPARTS CORP"	"PCP"	1	4	11	3324	20101010	45.409999847	0.121421501	125631	62508	2838.4882705	28.7	785.9	624.8	2467.2	532.1	0	2117.2	389.6	82.5	56.4	159.4	0	0	22.7	2.37	0	3.04	1061.7	0	0	124.3	307.1	1405.5	1061.7	1.25784250960307	1.30377720870679	0.569674124513619	1.32382028821701	0.0503809987029831	0.117076386926627	14.9374999496711	"Industrials"	"Capital Goods"
20031231	56573	"45230810"	"ILLINOIS TOOL WORKS INC"	"ITW"	1	1	11	3565	20106020	83.910003662	0.0774648562	209568	308122	25854.518148	1684.483	4783.202	1488.903	11193.321	920.36	0	10035.623	1962.698	302.09	93.359	1040.214	0	0	204.057	3.33	0	3.39	7874.286	0	0	1023.68	1660.608	3319.035	7874.286	3.21256791073697	4.34392636726503	0.29651923678415	0.421502978174783	0.0914545379338268	0.130002898040533	24.7522134696165	"Industrials"	"Capital Goods"
20031231	62148	"12640810"	"C S X CORP"	"CSX"	1	1	11	4011	20304010	35.939998627	0.0604897998	253755	214019	7691.8425661	368	1903	2210	21760	6886	0	7793	1617	629	418	189	0	3752	119	1.14	0	0.88	6453	3752	0	246	988	15307	6453	0.861085972850679	1.02760180995475	0.703446691176471	2.37207500387417	0.0113051470588235	0.0381218038121804	40.8409075306818	"Industrials"	"Transportation"
20031231	12052	"36955010"	"GENERAL DYNAMICS CORP"	"GD"	1	1	11	3731	20101010	90.38999939	0.1177197546	159655	197737	17873.447309	860	6394	5616	16183	3296	0	16617	1744	277	108	997	0	351	134	5.08	0	5.04	5921	351	0	1004	1467	10262	5921	1.13853276353276	1.29166666666667	0.634122227028363	1.73315318358385	0.062040412778842	0.169565951697348	17.9345236884921	"Industrials"	"Capital Goods"
20031231	64311	"65584410"	"NORFOLK SOUTHERN CORP"	"NSC"	1	1	11	4011	20304010	23.649999619	0.1046239957	303832	390419	9233.4092011	284	1425	1801	20596	7516	0	6468	1684	513	513	411	0	3223	132	1.37	0	1.05	6976	3223	0	535	1171	13620	6976	0.791227096057746	0.948917268184342	0.661293455039814	1.95240825688073	0.0259759176539134	0.0766915137614679	22.5238091609524	"Industrials"	"Transportation"
20031231	24942	"75511150"	"RAYTHEON CO"	"RTN"	1	1	11	3812	20101010	30.040000916	0.0913028494	322557	416226	12503.429421	661	6585	3849	23668	7376	0	18109	1709	393	537	535	0	0	94	0.88	0	1.3	9162	0	0	365	1316	14506	9162	1.71083398285269	1.88256690049363	0.6128950481663	1.58327876009605	0.0154216663849924	0.0398384632176381	23.1076930123077	"Industrials"	"Capital Goods"
20031231	24766	"66680710"	"NORTHROP GRUMMAN CORP"	"NOC"	1	1	11	3721	20101010	95.599998474	0.0320630595	181938	183129	17507.132121	342	5745	6361	33009	5410	350	26206	2220	682	497	808	12	509	460	4.68	350	4.36	15785	509	350	866	1538	16874	16135	0.903159880521931	0.956925011790599	0.511193916810567	1.04580105361016	0.0262352691690145	0.0536721413077161	21.9266051545872	"Industrials"	"Capital Goods"
20031231	52695	"38480210"	"GRAINGER W W INC"	"GWW"	1	1	11	5075	20107010	47.38999939	0.0244271755	167290	91254	4324.5270043	402.824	1633.413	706.64	2624.678	4.895	0	4667.014	461.28	74.583	6.215	226.971	0	0	5.382	2.5	0	2.5	1845.135	0	0	226.971	386.697	779.543	1845.135	2.31152071776293	2.8815761915544	0.297005194541959	0.422485617583537	0.0864757505492102	0.123010511425993	18.955999756	"Industrials"	"Capital Goods"
20031231	41355	"70109410"	"PARKER HANNIFIN CORP"	"PH"	1	1	11	3594	20106020	59.5	0.0820148811	157007	118573	7055.0935	245.85	2396.807	1423.727	5985.633	966.332	0	6410.61	657.701	254.241	81.561	196.272	0	20.78	21.614	1.69	0	1.69	2520.911	20.78	0	196.272	403.46	3464.722	2520.911	1.6834737277582	1.85615430486322	0.578839698324304	1.37439282862426	0.0327905168926996	0.0778575681569083	35.207100591716	"Industrials"	"Capital Goods"
20031231	26112	"24736110"	"DELTA AIR LINES INC"	"DAL"	1	1	11	4511	20302010	11.81000042	-0.058213681	506302	123500	1458.5350518	2917	4967	6624	26356	11538	420	13303	286	1202	744	-773	17	0	-411	-6.4	420	-6.4	-659	0	275	-773	-916	26740	-384	0.749849033816425	1.19021739130435	1.01456973744119	-69.6354166666667	-0.0293291850053119	2.01302083333333	-1.845312565625	"Industrials"	"Transportation"
20031231	84381	"77390310"	"ROCKWELL AUTOMATION INC"	"ROK"	1	1	11	3625	20104010	35.599998474	0.0706766471	172330	186682	6645.8789151	226	1736	820	3986	764	0	4104	526	181	52	282	0	37	27	1.54	0	1.52	1587	37	0	286	345	2399	1587	2.11707317073171	2.39268292682927	0.601856497742097	1.51165721487083	0.0717511289513297	0.180214240705734	23.4210516276316	"Industrials"	"Capital Goods"
20031231	25953	"26000310"	"DOVER CORP"	"DOV"	1	1	11	3534	20106020	39.75	0.0354259089	194559	202518	8050.0905	370.379	1849.64	910.801	5133.752	1003.915	0	4413.296	595.067	151.309	62.166	285.216	0	233.906	47.702	1.45	0	1.41	2742.671	233.906	0	292.927	443.758	2391.081	2742.671	2.03078389241997	2.43743583944243	0.465757013583827	0.871807446099077	0.057059047651698	0.10680355026177	28.1914893617021	"Industrials"	"Capital Goods"
20031231	12431	"G4776G10"	"INGERSOLL RAND CO LTD"	"IR"	1	1	12	3561	20106020	67.879997253	0.0888674557	212330	173480	11775.821924	459.6	3538.6	3053	10664.9	1518.6	0	9876.2	1066.6	194	179.6	593.5	0	0	-20.8	3.77	0	3.47	4493.3	0	0	644.5	872.6	6171.6	4493.3	1.15905666557484	1.30959711758926	0.578683344428921	1.37351167293526	0.0604318840307926	0.143435782164556	19.561958862536	"Industrials"	"Capital Goods"
20031231	88853	"34341210"	"FLUOR CORP NEW"	"FLR"	1	1	11	8711	20103010	39.63999939	0.0856519267	82118	82042	3252.1448299	496.502	2213.644	1829.138	3449.482	44.652	0	8805.703	351.837	79.676	10.109	179.455	0	0	33.77	1.97	0	2.25	1081.534	0	0	157.45	272.161	2367.948	1081.534	1.2102115860039	1.48165201313406	0.686464808339339	2.1894346363591	0.0456445344547384	0.145580259150429	17.6177775066667	"Industrials"	"Capital Goods"
20031231	45356	"90212410"	"TYCO INTERNATIONAL LTD NEW"	"TYC"	1	1	12	7382	20105010	26.5	0.1552287191	2326693	1999091	52975.9115	4804.8	17239.5	10572.3	63545	18250.7	0	36801.3	6202.5	1471.9	1170.8	1034.7	0	1554.7	18.6	0.49	0	0.52	26369	1554.7	0	979.6	4730.6	37176	26369	1.63062909679067	2.08509974177804	0.585034227712645	1.40983730896128	0.0154158470375325	0.0371496833402859	50.9615384615385	"Industrials"	"Capital Goods"
20031231	11618	"31190010"	"FASTENAL COMPANY"	"FAST"	3	25	11	5200	20107010	49.75	0.0014090115	114332	75877	3774.88075	70.892	454.196	60.941	651.543	0	0	994.928	155.965	20.511	0	84.12	0	13.862	3.503	1.11	0	1.11	576.74	13.862	0	84.12	135.454	74.803	576.74	7.45304474819908	8.61633383108252	0.114808999559507	0.129699691368728	0.129108899949811	0.145854284426258	44.8198198198198	"Industrials"	"Capital Goods"
20031231	62034	"70963110"	"PENTAIR INC"	"PNR"	1	4	11	3469	20106020	45.700000763	0.048165191	47834	49376	2256.4832377	47.989	829.451	497.451	2780.677	732.862	0	2724.365	322.483	62.929	41.59	144.288	0	78.532	35.15	2.89	0	2.95	1261.478	78.532	0	141.352	259.554	1519.199	1261.478	1.66740241752454	1.76387222058052	0.546341412540903	1.20430082807627	0.0508336638883265	0.112052687403189	15.4915256823729	"Industrials"	"Capital Goods"
20031231	77338	"77669610"	"ROPER INDUSTRIES INC NEW"	"ROP"	1	4	11	3561	20104010	49.259998322	-0.017550878	65277	36016	1774.1480995	70.234	381.192	161.497	1514.995	630.186	0	657.356	130.386	16.378	16.384	48.061	0	50.187	3.76	1.43	0	1.52	655.781	50.187	0	45.239	114.008	859.214	655.781	2.36036582722899	2.79525935466293	0.567139825543979	1.31021484306499	0.0298608246231836	0.0689849202706391	32.4078936328947	"Industrials"	"Capital Goods"
20031231	89014	"77434110"	"ROCKWELL COLLINS INC"	"COL"	1	1	11	3669	20101010	30.030000687	0.1167720854	102366	178056	5347.0218023	66	1427	901	2591	0	0	2542	440	105	3	258	0	0	105	1.44	0	1.44	833	0	0	258	335	1758	833	1.58379578246393	1.65704772475028	0.678502508683906	2.11044417767107	0.0995754534928599	0.309723889555822	20.85416714375	"Industrials"	"Capital Goods"
20031231	12650	"48517030"	"KANSAS CITY SOUTHERN"	"KSU"	1	4	11	4011	20304010	14.319999695	0.0766916946	76066	62102	889.30062105	135.4	308.1	174.8	2152.9	513.5	206.1	581.3	93.4	64.3	46.4	3.3	5.9	391.5	-3.1	0.1	206.1	-0.04	957.2	391.5	6.5	12.2	29.1	1189.2	963.7	1.76258581235698	2.53718535469108	0.552371220214594	1.23399398152952	0.0056667750476102	0.0126595413510429	-357.999992375	"Industrials"	"Transportation"
20031231	35051	"69642930"	"PALL CORP"	"PLL"	1	1	11	3569	20106020	26.829999924	0.0472286902	102313	125725	3373.2017404	149.753	938.434	421.496	2016.726	489.87	0	1613.635	299.137	83.939	28.45	103.202	0	14.377	-10.337	0.84	0	0.84	934.536	14.377	0	103.202	215.198	1082.19	934.536	2.22643631256287	2.58172556797692	0.536607352709292	1.15799712370631	0.0511730398675874	0.110431272845562	31.9404761	"Industrials"	"Capital Goods"
20031231	58683	"84474110"	"SOUTHWEST AIRLINES CO"	"LUV"	1	1	11	4511	20302010	16.13999939	-0.102085665	775120	787191	12705.26226	1865	2313	1723	9878	1332	0	5937	916	433	91	442	0	1420	183	0.56	0	0.56	5052	1420	0	442	483	4826	5052	1.34242600116077	2.42484039466048	0.488560437335493	0.955265241488519	0.044745899979753	0.0874901029295329	28.8214274821429	"Industrials"	"Transportation"
